Time,FRET,Error,Enzyme,Replicate,RNA,DNA
2302.574,0.3173948887056884,0,1e-07,1,2.5e-07,5e-07
3041.206,0.31181979245760566,0,1e-07,1,2.5e-07,5e-07
3041.206,0.32645631067961167,0,1e-07,1,2.5e-07,5e-07
3779.838,0.3496932515337423,0,1e-07,1,2.5e-07,5e-07
3779.838,0.3583992254316605,0,1e-07,1,2.5e-07,5e-07
4518.47,0.25874125874125875,0,1e-07,1,2.5e-07,5e-07
4518.47,0.28614830651513445,0,1e-07,1,2.5e-07,5e-07
5257.102,0.32846410684474125,0,1e-07,1,2.5e-07,5e-07
5257.102,0.27977456401531264,0,1e-07,1,2.5e-07,5e-07
5995.734,0.3556465585131517,0,1e-07,1,2.5e-07,5e-07
5995.734,0.3464740065965133,0,1e-07,1,2.5e-07,5e-07
6734.366,0.33926487747957995,0,1e-07,1,2.5e-07,5e-07
6734.366,0.29031551270815076,0,1e-07,1,2.5e-07,5e-07
7472.998,0.33132434575733544,0,1e-07,1,2.5e-07,5e-07
7472.998,0.334251185559125,0,1e-07,1,2.5e-07,5e-07
8211.63,0.3631587866463311,0,1e-07,1,2.5e-07,5e-07
8211.63,0.3558271647443622,0,1e-07,1,2.5e-07,5e-07
8950.262,0.3424678505817514,0,1e-07,1,2.5e-07,5e-07
8950.262,0.3228871242200794,0,1e-07,1,2.5e-07,5e-07
9688.894,0.31385087607110884,0,1e-07,1,2.5e-07,5e-07
9688.894,0.3323262839879154,0,1e-07,1,2.5e-07,5e-07
10427.526,0.282523927685218,0,1e-07,1,2.5e-07,5e-07
10427.526,0.29111026325829836,0,1e-07,1,2.5e-07,5e-07
11166.158,0.3036961768068081,0,1e-07,1,2.5e-07,5e-07
11166.158,0.2933317428128355,0,1e-07,1,2.5e-07,5e-07
0.0,0.3347457627118644,0,2e-07,1,2.5e-07,5e-07
0.0,0.3246487119437939,0,2e-07,1,2.5e-07,5e-07
825.31,0.3206128938999711,0,2e-07,1,2.5e-07,5e-07
825.31,0.31563593932322054,0,2e-07,1,2.5e-07,5e-07
1563.942,0.313561762165275,0,2e-07,1,2.5e-07,5e-07
1563.942,0.31144343302990896,0,2e-07,1,2.5e-07,5e-07
2302.574,0.3136803316444035,0,2e-07,1,2.5e-07,5e-07
2302.574,0.31479348362678955,0,2e-07,1,2.5e-07,5e-07
3041.206,0.3005868844092881,0,2e-07,1,2.5e-07,5e-07
3041.206,0.24911562092720163,0,2e-07,1,2.5e-07,5e-07
3779.838,0.27215254410115225,0,2e-07,1,2.5e-07,5e-07
3779.838,0.34058313632781717,0,2e-07,1,2.5e-07,5e-07
4518.47,0.26615489262462344,0,2e-07,1,2.5e-07,5e-07
4518.47,0.3034439574201628,0,2e-07,1,2.5e-07,5e-07
