,Time,FRET,Error,Enzyme,Replicate,RNA
277,488.6366316,0.185304182,0,7.00E-06,3,1.00E-07
278,610.7957895,0.106350228,0,7.00E-06,3,1.00E-07
279,732.9549474,0.05191033,0,7.00E-06,3,1.00E-07
280,855.1141053,0.028978414,0,7.00E-06,3,1.00E-07
281,977.2732632,0.026085517,0,7.00E-06,3,1.00E-07
282,1099.432421,0.03318495,0,7.00E-06,3,1.00E-07
283,1221.591579,0.030583532,0,7.00E-06,3,1.00E-07
284,1343.750737,0.028701035,0,7.00E-06,3,1.00E-07
285,1465.909895,0.039038275,0,7.00E-06,3,1.00E-07
286,1588.069053,0.022001611,0,7.00E-06,3,1.00E-07
287,1710.228211,0.020037407,0,7.00E-06,3,1.00E-07
288,1832.387368,0.035408622,0,7.00E-06,3,1.00E-07
289,0,0.760948259,0,7.00E-06,4,1.00E-07
290,122.1591579,0.612669521,0,7.00E-06,4,1.00E-07
291,244.3183158,0.470472376,0,7.00E-06,4,1.00E-07
292,366.4774737,0.316946658,0,7.00E-06,4,1.00E-07
293,488.6366316,0.223330216,0,7.00E-06,4,1.00E-07
294,610.7957895,0.092699368,0,7.00E-06,4,1.00E-07
295,732.9549474,0.07656006,0,7.00E-06,4,1.00E-07
296,855.1141053,0.035686242,0,7.00E-06,4,1.00E-07
297,977.2732632,0.014080452,0,7.00E-06,4,1.00E-07
298,1099.432421,0.039557555,0,7.00E-06,4,1.00E-07
299,1221.591579,0.032417263,0,7.00E-06,4,1.00E-07
300,1343.750737,0.018923194,0,7.00E-06,4,1.00E-07
301,1465.909895,0.029104991,0,7.00E-06,4,1.00E-07
302,1588.069053,0.023532439,0,7.00E-06,4,1.00E-07
303,1710.228211,0.006193182,0,7.00E-06,4,1.00E-07
304,1832.387368,0.034622843,0,7.00E-06,4,1.00E-07
305,0,0.763993528,0,1.00E-05,1,1.00E-07
306,122.1591579,0.652363787,0,1.00E-05,1,1.00E-07
307,244.3183158,0.436050268,0,1.00E-05,1,1.00E-07
308,366.4774737,0.260967045,0,1.00E-05,1,1.00E-07
309,488.6366316,0.125451808,0,1.00E-05,1,1.00E-07
310,610.7957895,0.079033691,0,1.00E-05,1,1.00E-07
311,732.9549474,0.062662199,0,1.00E-05,1,1.00E-07
312,855.1141053,0.055657377,0,1.00E-05,1,1.00E-07
313,977.2732632,0.033194171,0,1.00E-05,1,1.00E-07
314,1099.432421,0.046538712,0,1.00E-05,1,1.00E-07
315,1221.591579,0.04112607,0,1.00E-05,1,1.00E-07
316,1343.750737,0.052716221,0,1.00E-05,1,1.00E-07
317,1465.909895,0.056165625,0,1.00E-05,1,1.00E-07
318,1588.069053,0.04942943,0,1.00E-05,1,1.00E-07
319,1710.228211,0.038021103,0,1.00E-05,1,1.00E-07
320,1832.387368,0.032643652,0,1.00E-05,1,1.00E-07
321,0,0.777299994,0,1.00E-05,2,1.00E-07
322,122.1591579,0.606639266,0,1.00E-05,2,1.00E-07
323,244.3183158,0.387225797,0,1.00E-05,2,1.00E-07
324,366.4774737,0.236573123,0,1.00E-05,2,1.00E-07
325,488.6366316,0.112934924,0,1.00E-05,2,1.00E-07
326,610.7957895,0.074539601,0,1.00E-05,2,1.00E-07
327,732.9549474,0.041902216,0,1.00E-05,2,1.00E-07
328,855.1141053,0.029268012,0,1.00E-05,2,1.00E-07
329,977.2732632,0.025191947,0,1.00E-05,2,1.00E-07
330,1099.432421,0.04217946,0,1.00E-05,2,1.00E-07
331,1221.591579,0.030690895,0,1.00E-05,2,1.00E-07
332,1343.750737,0.044576104,0,1.00E-05,2,1.00E-07
333,1465.909895,0.025842992,0,1.00E-05,2,1.00E-07
334,1588.069053,0.018635019,0,1.00E-05,2,1.00E-07
335,1710.228211,0.00675679,0,1.00E-05,2,1.00E-07
336,1832.387368,0,0,1.00E-05,2,1.00E-07
337,0,0.831029025,0,1.00E-05,3,1.00E-07
338,122.1591579,0.330151053,0,1.00E-05,3,1.00E-07
339,244.3183158,0.336426373,0,1.00E-05,3,1.00E-07
340,366.4774737,0.188315918,0,1.00E-05,3,1.00E-07
341,488.6366316,0.097311536,0,1.00E-05,3,1.00E-07
342,610.7957895,0.022130007,0,1.00E-05,3,1.00E-07
343,732.9549474,0.006981911,0,1.00E-05,3,1.00E-07
344,855.1141053,0.004379366,0,1.00E-05,3,1.00E-07
345,977.2732632,0.004640437,0,1.00E-05,3,1.00E-07
346,1099.432421,0.003469936,0,1.00E-05,3,1.00E-07
347,1221.591579,0.04264274,0,1.00E-05,3,1.00E-07
348,1343.750737,0.041457674,0,1.00E-05,3,1.00E-07
349,1465.909895,0.028237457,0,1.00E-05,3,1.00E-07
350,1588.069053,0.005854019,0,1.00E-05,3,1.00E-07
351,1710.228211,0.018191514,0,1.00E-05,3,1.00E-07
352,1832.387368,0.019426765,0,1.00E-05,3,1.00E-07
353,0,0.886051309,0,1.00E-05,4,1.00E-07
354,122.1591579,0.416129142,0,1.00E-05,4,1.00E-07
355,244.3183158,0.418787577,0,1.00E-05,4,1.00E-07
356,366.4774737,0.227342307,0,1.00E-05,4,1.00E-07
357,488.6366316,0.113275842,0,1.00E-05,4,1.00E-07
358,610.7957895,0.053514559,0,1.00E-05,4,1.00E-07
359,732.9549474,0.045282782,0,1.00E-05,4,1.00E-07
360,855.1141053,0.042527849,0,1.00E-05,4,1.00E-07
361,977.2732632,0.043400991,0,1.00E-05,4,1.00E-07
362,1099.432421,0.043330557,0,1.00E-05,4,1.00E-07
363,1221.591579,0.060706352,0,1.00E-05,4,1.00E-07
364,1343.750737,0.0411857,0,1.00E-05,4,1.00E-07
365,1465.909895,0.070866424,0,1.00E-05,4,1.00E-07
366,1588.069053,0.071184205,0,1.00E-05,4,1.00E-07
367,1710.228211,0.041520683,0,1.00E-05,4,1.00E-07
368,1832.387368,0.033125162,0,1.00E-05,4,1.00E-07
