,Time,FRET,Error,Enzyme,Replicate,RNA
266,1099.432421,0.063499732,0,7.00E-06,1,1.00E-07
267,1221.591579,0.061480439,0,7.00E-06,1,1.00E-07
268,1343.750737,0.083826055,0,7.00E-06,1,1.00E-07
269,1465.909895,0.08291253,0,7.00E-06,1,1.00E-07
270,1588.069053,0.087138109,0,7.00E-06,1,1.00E-07
271,1710.228211,0.081182621,0,7.00E-06,1,1.00E-07
272,1832.387368,0.065707489,0,7.00E-06,1,1.00E-07
273,0,0.94855075,0,7.00E-06,2,1.00E-07
274,122.1591579,0.668786411,0,7.00E-06,2,1.00E-07
275,244.3183158,0.530387622,0,7.00E-06,2,1.00E-07
276,366.4774737,0.380263148,0,7.00E-06,2,1.00E-07
277,488.6366316,0.235373789,0,7.00E-06,2,1.00E-07
278,610.7957895,0.109392942,0,7.00E-06,2,1.00E-07
279,732.9549474,0.101763792,0,7.00E-06,2,1.00E-07
280,855.1141053,0.068325965,0,7.00E-06,2,1.00E-07
281,977.2732632,0.091423734,0,7.00E-06,2,1.00E-07
282,1099.432421,0.101638118,0,7.00E-06,2,1.00E-07
283,1221.591579,0.101512222,0,7.00E-06,2,1.00E-07
284,1343.750737,0.107167019,0,7.00E-06,2,1.00E-07
285,1465.909895,0.094146454,0,7.00E-06,2,1.00E-07
286,1588.069053,0.086122007,0,7.00E-06,2,1.00E-07
287,1710.228211,0.097915201,0,7.00E-06,2,1.00E-07
288,1832.387368,0.220689356,0,7.00E-06,2,1.00E-07
289,0,0.84291163,0,7.00E-06,3,1.00E-07
290,122.1591579,0.676361905,0,7.00E-06,3,1.00E-07
291,244.3183158,0.483856558,0,7.00E-06,3,1.00E-07
292,366.4774737,0.292097139,0,7.00E-06,3,1.00E-07
293,488.6366316,0.16817497,0,7.00E-06,3,1.00E-07
294,610.7957895,0.098004783,0,7.00E-06,3,1.00E-07
295,732.9549474,0.044863212,0,7.00E-06,3,1.00E-07
296,855.1141053,0.03254615,0,7.00E-06,3,1.00E-07
297,977.2732632,0.027313134,0,7.00E-06,3,1.00E-07
298,1099.432421,0.014350148,0,7.00E-06,3,1.00E-07
299,1221.591579,0.041562744,0,7.00E-06,3,1.00E-07
300,1343.750737,0.028771809,0,7.00E-06,3,1.00E-07
301,1465.909895,0.047072105,0,7.00E-06,3,1.00E-07
302,1588.069053,0.044951754,0,7.00E-06,3,1.00E-07
303,1710.228211,0.057944721,0,7.00E-06,3,1.00E-07
304,1832.387368,0.030198127,0,7.00E-06,3,1.00E-07
305,0,0.858734482,0,7.00E-06,4,1.00E-07
306,122.1591579,0.668055662,0,7.00E-06,4,1.00E-07
307,244.3183158,0.48402756,0,7.00E-06,4,1.00E-07
308,366.4774737,0.279698396,0,7.00E-06,4,1.00E-07
309,488.6366316,0.126890868,0,7.00E-06,4,1.00E-07
310,610.7957895,0.082530932,0,7.00E-06,4,1.00E-07
311,732.9549474,0.049755984,0,7.00E-06,4,1.00E-07
312,855.1141053,0.031987618,0,7.00E-06,4,1.00E-07
313,977.2732632,0.016900313,0,7.00E-06,4,1.00E-07
314,1099.432421,0.023842133,0,7.00E-06,4,1.00E-07
315,1221.591579,0.029264836,0,7.00E-06,4,1.00E-07
316,1343.750737,0.062678387,0,7.00E-06,4,1.00E-07
317,1465.909895,0.030992187,0,7.00E-06,4,1.00E-07
318,1588.069053,0.074591722,0,7.00E-06,4,1.00E-07
319,1710.228211,0.015906796,0,7.00E-06,4,1.00E-07
320,1832.387368,0.007552065,0,7.00E-06,4,1.00E-07
321,0,0.830540693,0,1.00E-05,1,1.00E-07
322,122.1591579,0.622033363,0,1.00E-05,1,1.00E-07
323,244.3183158,0.380380797,0,1.00E-05,1,1.00E-07
324,366.4774737,0.191981876,0,1.00E-05,1,1.00E-07
325,488.6366316,0.083183847,0,1.00E-05,1,1.00E-07
326,610.7957895,0.039723966,0,1.00E-05,1,1.00E-07
327,732.9549474,0.039380493,0,1.00E-05,1,1.00E-07
328,855.1141053,0.013689607,0,1.00E-05,1,1.00E-07
329,977.2732632,0.006277796,0,1.00E-05,1,1.00E-07
330,1099.432421,0.003199747,0,1.00E-05,1,1.00E-07
331,1221.591579,0.032710386,0,1.00E-05,1,1.00E-07
332,1343.750737,0.008090637,0,1.00E-05,1,1.00E-07
333,1465.909895,0.050178729,0,1.00E-05,1,1.00E-07
334,1588.069053,0.088917192,0,1.00E-05,1,1.00E-07
335,1710.228211,0.053571364,0,1.00E-05,1,1.00E-07
336,1832.387368,0.015035685,0,1.00E-05,1,1.00E-07
337,0,0.865111732,0,1.00E-05,2,1.00E-07
338,122.1591579,0.621754016,0,1.00E-05,2,1.00E-07
339,244.3183158,0.428618405,0,1.00E-05,2,1.00E-07
340,366.4774737,0.16225023,0,1.00E-05,2,1.00E-07
341,488.6366316,0.086913186,0,1.00E-05,2,1.00E-07
342,610.7957895,0.056043649,0,1.00E-05,2,1.00E-07
343,732.9549474,0.015111161,0,1.00E-05,2,1.00E-07
344,855.1141053,0.012394844,0,1.00E-05,2,1.00E-07
345,977.2732632,0.000965034,0,1.00E-05,2,1.00E-07
346,1099.432421,0.023772324,0,1.00E-05,2,1.00E-07
347,1221.591579,0.089977387,0,1.00E-05,2,1.00E-07
348,1343.750737,0.01098728,0,1.00E-05,2,1.00E-07
349,1465.909895,0.030747048,0,1.00E-05,2,1.00E-07
350,1588.069053,0.018982441,0,1.00E-05,2,1.00E-07
351,1710.228211,0.016291572,0,1.00E-05,2,1.00E-07
352,1832.387368,0,0,1.00E-05,2,1.00E-07
353,0,0.92076998,0,1.00E-05,3,1.00E-07
354,122.1591579,0.603070411,0,1.00E-05,3,1.00E-07
355,244.3183158,0.420885457,0,1.00E-05,3,1.00E-07
356,366.4774737,0.195724401,0,1.00E-05,3,1.00E-07
357,488.6366316,0.10818724,0,1.00E-05,3,1.00E-07
358,610.7957895,0.070587245,0,1.00E-05,3,1.00E-07
359,732.9549474,0.083615052,0,1.00E-05,3,1.00E-07
360,855.1141053,0.074042902,0,1.00E-05,3,1.00E-07
361,977.2732632,0.065133167,0,1.00E-05,3,1.00E-07
362,1099.432421,0.073939098,0,1.00E-05,3,1.00E-07
363,1221.591579,0.070315512,0,1.00E-05,3,1.00E-07
364,1343.750737,0.075138155,0,1.00E-05,3,1.00E-07
365,1465.909895,0.084054047,0,1.00E-05,3,1.00E-07
