k1,km1
14.034002183065773,11.414856736894377
7.788215416861698,9.545189386669726
7.814350353730379,8.525875182205022
20.658568117000296,16.36340121980698
1.7217319709150436,0.8048828785379611
1.4172967966840293,0.8364390431127524
84.16807969772444,70.34979626064168
2.3764758002854243,1.5294919513762326
0.31354604205139736,0.06495774839903423
2.6763255402682344,1.765574753870021
104.39579349144189,86.85199278459773
4.856765521808069,3.746874331772309
7.454023628194443,4.957445591186963
2.281206024719762,0.8275756980942266
0.5347004052151199,0.703805023996795
153.91575625615883,129.31345262525397
1.5624635491203556,0.9515995131315949
20.798217453591306,16.650852498899386
2.070863287604978,1.746034609662145
216.0561408108958,180.99578733392144
8.92458995883528,7.850885078024298
1.5193799145426672,0.6806121068467563
0.9091683087375833,0.3703854660098187
228.6715595245562,191.72795743590603
0.5793742766899306,0.3948504076515531
1.7809709670778116,0.9261214833019877
185.8329583401295,155.99533595972278
4.84931376183874,5.438293300830872
3.29456174549697,1.2976218199517011
0.9798765580539588,0.4742369658284227
179.3625232291603,150.04305185609098
101.5004867803482,84.75945074987723
21.153816957262695,16.553963649936875
2.212207493391093,1.8553659971673717
233.5736979901068,216.48247110650374
37.00693122851646,31.03249426094272
1.5184779783168794,1.0516761383431534
1.562395766385193,0.9280242618534285
155.89562608678534,130.14043001324865
55.37587734031054,46.89214192462793
33.77256738670803,28.095992165257897
242.56355033307761,203.40246420510513
121.33130726472987,101.60087785359659
182.4217054008116,152.55758162721602
3.5641376954580304,2.8475893797141265
138.5779939421723,116.02234371542
70.06623090185948,60.64082139927343
40.47445049220082,34.861530613966295
110.97293566131835,92.94913803947995
48.570699469238235,41.62554676160921
1.3607365112911345,0.711759321209374
0.9344122100357466,0.5096437810921033
1.488424136085647,0.8833577095368907
281.5696327464582,252.525157222086
34.339444188851814,32.5012612621536
167.99295868347073,140.46788577676364
19.507143463921086,8.787166559680484
304.2518899845755,255.0561584090782
59.35507490446704,53.1205623707662
219.08888563755474,183.6790466665963
23.35435757565929,13.805024740834693
1.8564493949100442,1.5390468628584584
124.8481310629025,104.54377941768941
9.467958924302222,7.465889339179446
9.215462464002021,3.050568801290667
0.7639084002107337,0.2950283468807997
87.5912869971024,73.87048697337904
4.711341019634622,3.8257000699795682
164.10211669752553,137.53681676830777
3.420208638175949,2.616545738689002
24.058130583049063,20.314665399715476
1.1008389675695307,1.4903631521223262
310.47737816430464,271.87953589078353
0.22325580537721446,0.15605934424502044
1.7809376803379449,0.5817791791762454
0.9773934617085838,0.5397594757179023
