,Time,FRET,Error,Enzyme,Replicate,RNA
130,0,0.860650253,0,3.00E-06,1,1.00E-07
131,182.1591579,0.654939495,0,3.00E-06,1,1.00E-07
132,182.1591579,0.578216732,0,3.00E-06,1,1.00E-07
133,182.1591579,0.759713723,0,3.00E-06,1,1.00E-07
134,182.1591579,0.711318652,0,3.00E-06,1,1.00E-07
135,364.3183158,0.4358913,0,3.00E-06,1,1.00E-07
136,364.3183158,0.470284055,0,3.00E-06,1,1.00E-07
137,364.3183158,0.543478838,0,3.00E-06,1,1.00E-07
138,364.3183158,0.515480926,0,3.00E-06,1,1.00E-07
139,546.4774737,0.324273821,0,3.00E-06,1,1.00E-07
140,546.4774737,0.285676782,0,3.00E-06,1,1.00E-07
141,546.4774737,0.352637211,0,3.00E-06,1,1.00E-07
142,546.4774737,0.307988912,0,3.00E-06,1,1.00E-07
143,728.6366316,0.160842516,0,3.00E-06,1,1.00E-07
144,728.6366316,0.166402853,0,3.00E-06,1,1.00E-07
145,728.6366316,0.161745111,0,3.00E-06,1,1.00E-07
146,728.6366316,0.166377928,0,3.00E-06,1,1.00E-07
147,910.7957895,0.094592503,0,3.00E-06,1,1.00E-07
148,910.7957895,0.091435118,0,3.00E-06,1,1.00E-07
149,910.7957895,0.069956459,0,3.00E-06,1,1.00E-07
150,910.7957895,0.079793213,0,3.00E-06,1,1.00E-07
151,1092.954947,0.048477998,0,3.00E-06,1,1.00E-07
152,1092.954947,0.04293422,0,3.00E-06,1,1.00E-07
153,1092.954947,0.052952967,0,3.00E-06,1,1.00E-07
154,1092.954947,0.062240135,0,3.00E-06,1,1.00E-07
155,1275.114105,0.018231357,0,3.00E-06,1,1.00E-07
156,1275.114105,0.026754965,0,3.00E-06,1,1.00E-07
157,1275.114105,0.017740637,0,3.00E-06,1,1.00E-07
158,1275.114105,0.044475945,0,3.00E-06,1,1.00E-07
159,1457.273263,0.022163405,0,3.00E-06,1,1.00E-07
160,1457.273263,0.035247757,0,3.00E-06,1,1.00E-07
161,1457.273263,0.033953668,0,3.00E-06,1,1.00E-07
162,1457.273263,0.055538702,0,3.00E-06,1,1.00E-07
163,1639.432421,0.010705574,0,3.00E-06,1,1.00E-07
164,1639.432421,0.026512212,0,3.00E-06,1,1.00E-07
165,1639.432421,0.019352466,0,3.00E-06,1,1.00E-07
166,1639.432421,0.046711972,0,3.00E-06,1,1.00E-07
167,1821.591579,0.027228726,0,3.00E-06,1,1.00E-07
168,1821.591579,0.040832247,0,3.00E-06,1,1.00E-07
169,1821.591579,0.016687903,0,3.00E-06,1,1.00E-07
170,1821.591579,0.04464646,0,3.00E-06,1,1.00E-07
171,2003.750737,0.02731179,0,3.00E-06,1,1.00E-07
172,2003.750737,0.042584062,0,3.00E-06,1,1.00E-07
173,2003.750737,0.012638537,0,3.00E-06,1,1.00E-07
174,2003.750737,0.024670225,0,3.00E-06,1,1.00E-07
175,2185.909895,0.028898541,0,3.00E-06,1,1.00E-07
176,2185.909895,0.031558819,0,3.00E-06,1,1.00E-07
177,2185.909895,0.062698215,0,3.00E-06,1,1.00E-07
178,2185.909895,0.030111097,0,3.00E-06,1,1.00E-07
179,2368.069053,0.023280998,0,3.00E-06,1,1.00E-07
180,2368.069053,0.016468975,0,3.00E-06,1,1.00E-07
181,2368.069053,0.012982425,0,3.00E-06,1,1.00E-07
182,2368.069053,0.030038267,0,3.00E-06,1,1.00E-07
183,2550.228211,0.020816532,0,3.00E-06,1,1.00E-07
184,2550.228211,0.005716304,0,3.00E-06,1,1.00E-07
185,2550.228211,0.045757245,0,3.00E-06,1,1.00E-07
186,2550.228211,0.022448459,0,3.00E-06,1,1.00E-07
187,2732.387368,0.003548134,0,3.00E-06,1,1.00E-07
188,2732.387368,0.004180649,0,3.00E-06,1,1.00E-07
189,2732.387368,0.01453032,0,3.00E-06,1,1.00E-07
190,0,0.82951036,0,5.00E-06,1,1.00E-07
191,0,0.85481803,0,5.00E-06,1,1.00E-07
192,0,0.820703749,0,5.00E-06,1,1.00E-07
193,0,0.731638188,0,5.00E-06,1,1.00E-07
194,182.1591579,0.675111933,0,5.00E-06,1,1.00E-07
195,182.1591579,0.706229831,0,5.00E-06,1,1.00E-07
196,182.1591579,0.574696409,0,5.00E-06,1,1.00E-07
197,182.1591579,0.524472022,0,5.00E-06,1,1.00E-07
198,364.3183158,0.434641501,0,5.00E-06,1,1.00E-07
199,364.3183158,0.416289232,0,5.00E-06,1,1.00E-07
200,364.3183158,0.416857926,0,5.00E-06,1,1.00E-07
201,364.3183158,0.410982027,0,5.00E-06,1,1.00E-07
202,546.4774737,0.240319289,0,5.00E-06,1,1.00E-07
203,546.4774737,0.242876779,0,5.00E-06,1,1.00E-07
204,546.4774737,0.247953351,0,5.00E-06,1,1.00E-07
205,546.4774737,0.177412946,0,5.00E-06,1,1.00E-07
