Time,FRET,Error,Enzyme,Replicate,RNA,DNA
1897.102,0.15558134474504967,0,3e-06,1,1e-07,5e-07
2155.734,0.1615075855500374,0,3e-06,1,1e-07,5e-07
2155.734,0.16474254550605566,0,3e-06,1,1e-07,5e-07
2414.366,0.16594783323064285,0,3e-06,1,1e-07,5e-07
2414.366,0.16403651546245843,0,3e-06,1,1e-07,5e-07
2672.998,0.16779579826182167,0,3e-06,1,1e-07,5e-07
2672.998,0.16868375554386228,0,3e-06,1,1e-07,5e-07
2931.63,0.16872626855367623,0,3e-06,1,1e-07,5e-07
2931.63,0.17179505656842256,0,3e-06,1,1e-07,5e-07
3190.262,0.1826991591848368,0,3e-06,1,1e-07,5e-07
3190.262,0.1793909655072882,0,3e-06,1,1e-07,5e-07
3448.894,0.17125610417797069,0,3e-06,1,1e-07,5e-07
3448.894,0.16389078498293516,0,3e-06,1,1e-07,5e-07
3707.526,0.16762618824474496,0,3e-06,1,1e-07,5e-07
3707.526,0.1695390219980384,0,3e-06,1,1e-07,5e-07
3966.158,0.16241573424143443,0,3e-06,1,1e-07,5e-07
3966.158,0.16850287259209193,0,3e-06,1,1e-07,5e-07
0.0,0.47312541473125413,0,5e-06,1,1e-07,5e-07
0.0,0.4694708276797829,0,5e-06,1,1e-07,5e-07
345.31,0.2578814627994956,0,5e-06,1,1e-07,5e-07
345.31,0.2749453750910415,0,5e-06,1,1e-07,5e-07
603.942,0.18371589432654828,0,5e-06,1,1e-07,5e-07
603.942,0.18631643249847282,0,5e-06,1,1e-07,5e-07
862.574,0.17338889715731506,0,5e-06,1,1e-07,5e-07
862.574,0.15941378794676236,0,5e-06,1,1e-07,5e-07
1121.206,0.15693984547461368,0,5e-06,1,1e-07,5e-07
1121.206,0.17915472779369626,0,5e-06,1,1e-07,5e-07
1379.838,0.15727729792445533,0,5e-06,1,1e-07,5e-07
1379.838,0.1602025856324137,0,5e-06,1,1e-07,5e-07
1638.47,0.15778019586507072,0,5e-06,1,1e-07,5e-07
1638.47,0.1590086326928432,0,5e-06,1,1e-07,5e-07
1897.102,0.15638064196131227,0,5e-06,1,1e-07,5e-07
1897.102,0.1653406431771077,0,5e-06,1,1e-07,5e-07
2155.734,0.1633063165650747,0,5e-06,1,1e-07,5e-07
2155.734,0.16015053313819777,0,5e-06,1,1e-07,5e-07
2414.366,0.16708415137769955,0,5e-06,1,1e-07,5e-07
2414.366,0.16178639140509796,0,5e-06,1,1e-07,5e-07
2672.998,0.16783023432639801,0,5e-06,1,1e-07,5e-07
2672.998,0.17021895686331565,0,5e-06,1,1e-07,5e-07
2931.63,0.167133583874274,0,5e-06,1,1e-07,5e-07
2931.63,0.1735723097017633,0,5e-06,1,1e-07,5e-07
3190.262,0.17005182798711305,0,5e-06,1,1e-07,5e-07
3190.262,0.17124348683284044,0,5e-06,1,1e-07,5e-07
3448.894,0.166711140760507,0,5e-06,1,1e-07,5e-07
3448.894,0.17154483152484296,0,5e-06,1,1e-07,5e-07
3707.526,0.1599892804502211,0,5e-06,1,1e-07,5e-07
3707.526,0.1513247746517345,0,5e-06,1,1e-07,5e-07
3966.158,0.15693454957054398,0,5e-06,1,1e-07,5e-07
3966.158,0.168565386452009,0,5e-06,1,1e-07,5e-07
0.0,0.4735099337748344,0,7e-06,1,1e-07,5e-07
0.0,0.48048452220726784,0,7e-06,1,1e-07,5e-07
345.31,0.22279129321382843,0,7e-06,1,1e-07,5e-07
345.31,0.2380265435660704,0,7e-06,1,1e-07,5e-07
603.942,0.1686084853814025,0,7e-06,1,1e-07,5e-07
603.942,0.17698357081678737,0,7e-06,1,1e-07,5e-07
862.574,0.1506000263747857,0,7e-06,1,1e-07,5e-07
862.574,0.15774797503651575,0,7e-06,1,1e-07,5e-07
1121.206,0.15947038872945474,0,7e-06,1,1e-07,5e-07
1121.206,0.15141281874569262,0,7e-06,1,1e-07,5e-07
1379.838,0.15845935116970403,0,7e-06,1,1e-07,5e-07
1379.838,0.16063053673788433,0,7e-06,1,1e-07,5e-07
1638.47,0.15574680732926152,0,7e-06,1,1e-07,5e-07
1638.47,0.1632829373650108,0,7e-06,1,1e-07,5e-07
1897.102,0.15647562456073094,0,7e-06,1,1e-07,5e-07
1897.102,0.15386099144859514,0,7e-06,1,1e-07,5e-07
2155.734,0.1565501470107808,0,7e-06,1,1e-07,5e-07
2155.734,0.16553635236636768,0,7e-06,1,1e-07,5e-07
2414.366,0.15684490936261453,0,7e-06,1,1e-07,5e-07
2414.366,0.15644927078729717,0,7e-06,1,1e-07,5e-07
2672.998,0.175377854717358,0,7e-06,1,1e-07,5e-07
2672.998,0.17366237783871194,0,7e-06,1,1e-07,5e-07
2931.63,0.16969859703295967,0,7e-06,1,1e-07,5e-07
2931.63,0.17230811142137165,0,7e-06,1,1e-07,5e-07
3190.262,0.18065126334279152,0,7e-06,1,1e-07,5e-07
3190.262,0.16330814441645675,0,7e-06,1,1e-07,5e-07
3448.894,0.15694070080862535,0,7e-06,1,1e-07,5e-07
3448.894,0.14902589688762177,0,7e-06,1,1e-07,5e-07
3707.526,0.15229357798165138,0,7e-06,1,1e-07,5e-07
3707.526,0.16426745593972825,0,7e-06,1,1e-07,5e-07
3966.158,0.16441271366787946,0,7e-06,1,1e-07,5e-07
3966.158,0.15083665813136427,0,7e-06,1,1e-07,5e-07
